CUSTOMER_ID,RENEWED,TOTAL_SESSIONS,GROSS_SESSION_LENGTH,ACTIVE_DAYS,ACTIVE_QUARTERS,AVG_SESSIONS_PER_QUARTER,AVG_SESSION_LENGTH_PER_DAY,AGE,EDUCATION,INCOME_LEVEL,DEVICE_TYPE,TECH_COMFORT_SCORE
98340,1,55,2195,2,2,27.500000,1097.500000,28,Graduate,High,Multi-device,4
98366,1,11,302,1,1,11.000000,302.000000,42,Graduate,High,Multi-device,5
99317,1,57,2091,2,2,28.500000,1045.500000,43,Other,Very High,Desktop-only,2
100265,1,95,4118,3,2,47.500000,1372.666667,35,Post-Graduate,High,Multi-device,4
107922,1,33,1152,2,2,16.500000,576.000000,32,Graduate,High,Desktop-only,5
108632,1,48,1346,3,3,16.000000,448.666667,31,Graduate,Medium,Multi-device,4
108308,1,95,5474,2,2,47.500000,2737.000000,36,Graduate,High,Mobile-only,3
109679,0,8,60,3,2,4.000000,20.000000,21,Post-Graduate,High,Desktop-only,3
117976,1,32,854,2,2,16.000000,427.000000,52,Graduate,High,Multi-device,4
120374,1,48,1805,2,2,24.000000,902.500000,36,Graduate,High,Multi-device,5
122289,1,44,1727,2,2,22.000000,863.500000,25,Graduate,Medium,Multi-device,4
124011,1,37,922,3,3,12.333333,307.333333,36,Graduate,Medium,Multi-device,4
125279,0,3,27,3,3,1.000000,9.000000,26,Post-Graduate,Medium,Desktop-only,3
126037,1,6,126,2,2,3.000000,63.000000,23,Post-Graduate,Medium,Desktop-only,3
127454,1,35,1035,4,3,11.666667,258.750000,35,Graduate,Medium,Multi-device,3
128859,1,52,1556,3,2,26.000000,518.666667,33,Graduate,High,Multi-device,5
134959,1,39,1185,3,3,13.000000,395.000000,38,Graduate,Medium,Multi-device,4
137543,1,2,28,2,2,1.000000,14.000000,26,Graduate,High,Multi-device,2
141430,1,25,1000,1,1,25.000000,1000.000000,30,Other,High,Desktop-only,2
143392,1,31,893,2,2,15.500000,446.500000,49,Other,Medium,Desktop-only,3
146508,1,47,2762,1,1,47.000000,2762.000000,49,Post-Graduate,Medium,Multi-device,3
145733,1,47,1465,3,3,15.666667,488.333333,48,Post-Graduate,Medium,Multi-device,5
152058,1,32,962,3,2,16.000000,320.666667,27,Post-Graduate,Medium,Desktop-only,2
153863,1,24,823,2,2,12.000000,411.500000,23,Graduate,Low,Multi-device,5
154993,1,4,64,1,1,4.000000,64.000000,38,Graduate,High,Multi-device,5
160885,1,30,973,3,3,10.000000,324.333333,25,Graduate,High,Multi-device,4
164437,1,3,48,1,1,3.000000,48.000000,43,Post-Graduate,Medium,Desktop-only,3
167217,1,14,514,1,1,14.000000,514.000000,39,Post-Graduate,Medium,Desktop-only,3
168508,1,67,2878,3,3,22.333333,959.333333,20,Graduate,Medium,Multi-device,4
169430,0,13,300,1,1,13.000000,300.000000,38,High School,Low,Mobile-only,1
169073,1,35,1107,3,2,17.500000,369.000000,22,Graduate,Medium,Multi-device,3
169542,1,29,794,2,2,14.500000,397.000000,34,Other,Very High,Desktop-only,2
169966,1,40,1073,3,3,13.333333,357.666667,54,High School,Very High,Desktop-only,5
173665,1,58,1940,2,2,29.000000,970.000000,33,Post-Graduate,High,Desktop-only,4
177440,1,99,4596,4,4,24.750000,1149.000000,42,Graduate,Medium,Desktop-only,4
183266,1,34,804,2,2,17.000000,402.000000,30,Graduate,High,Multi-device,5
186199,1,7,159,1,1,7.000000,159.000000,37,Post-Graduate,Medium,Multi-device,3
197295,1,5,82,2,2,2.500000,41.000000,49,Graduate,High,Multi-device,5
198888,1,1,13,1,1,1.000000,13.000000,22,Post-Graduate,Medium,Desktop-only,3
200301,1,11,37,1,1,11.000000,37.000000,43,High School,High,Multi-device,5
200650,1,112,4412,4,3,37.333333,1103.000000,20,Post-Graduate,Medium,Desktop-only,3
204206,1,77,3320,3,3,25.666667,1106.666667,35,Post-Graduate,High,Desktop-only,3
205298,1,46,1638,2,2,23.000000,819.000000,48,Graduate,High,Multi-device,4
208769,1,50,2934,2,2,25.000000,1467.000000,49,Post-Graduate,Medium,Multi-device,3
208064,1,72,2887,3,3,24.000000,962.333333,34,Graduate,High,Multi-device,4
208405,1,36,746,5,4,9.000000,149.200000,27,Graduate,High,Multi-device,5
211451,1,156,9771,4,3,52.000000,2442.750000,40,Post-Graduate,Medium,Multi-device,3
212953,1,80,3270,3,3,26.666667,1090.000000,32,Graduate,High,Multi-device,4
213118,1,54,1952,2,2,27.000000,976.000000,39,Graduate,Low,Mobile-only,1
213337,1,104,5907,3,2,52.000000,1969.000000,26,Graduate,High,Multi-device,5
216317,1,70,3625,2,2,35.000000,1812.500000,54,Graduate,High,Multi-device,3
228582,1,29,631,3,3,9.666667,210.333333,44,Graduate,Medium,Multi-device,4
229334,1,98,5308,3,3,32.666667,1769.333333,49,Post-Graduate,Medium,Desktop-only,2
229847,1,22,612,2,2,11.000000,306.000000,48,Post-Graduate,Medium,Desktop-only,3
231339,1,23,645,2,2,11.500000,322.500000,31,Post-Graduate,Very High,Desktop-only,3
232460,1,8,127,2,2,4.000000,63.500000,43,Graduate,Very High,Multi-device,4
231492,1,29,841,2,1,29.000000,420.500000,36,Graduate,High,Multi-device,5
234216,1,7,26,2,2,3.500000,13.000000,33,Graduate,High,Multi-device,5
234797,1,84,4650,2,2,42.000000,2325.000000,32,Graduate,Medium,Multi-device,3
238219,1,18,595,2,2,9.000000,297.500000,20,Post-Graduate,Medium,Desktop-only,4
240517,1,22,861,2,2,11.000000,430.500000,48,Post-Graduate,Medium,Multi-device,4
241077,1,36,887,3,3,12.000000,295.666667,35,High School,High,Multi-device,3
246084,1,88,3614,4,3,29.333333,903.500000,43,Other,Very High,Desktop-only,2
270481,1,26,1361,1,1,26.000000,1361.000000,40,Other,Very High,Desktop-only,2
276736,0,73,2311,4,4,18.250000,577.750000,31,Post-Graduate,High,Desktop-only,5
278742,1,23,520,1,1,23.000000,520.000000,49,Graduate,Medium,Multi-device,4
277560,1,84,4054,2,2,42.000000,2027.000000,21,Post-Graduate,High,Multi-device,5
281739,1,28,1468,1,1,28.000000,1468.000000,42,Post-Graduate,Medium,Multi-device,3
247657,1,129,6524,3,3,43.000000,2174.666667,32,Post-Graduate,Medium,Multi-device,3
285451,1,57,2187,3,3,19.000000,729.000000,40,Graduate,High,Multi-device,4
284024,1,92,3430,3,2,46.000000,1143.333333,31,Graduate,High,Multi-device,4
299859,1,122,8181,3,3,40.666667,2727.000000,41,Post-Graduate,Medium,Multi-device,3
297105,1,16,486,2,2,8.000000,243.000000,40,High School,Medium,Desktop-only,4
305176,1,27,818,1,1,27.000000,818.000000,42,Post-Graduate,Medium,Desktop-only,3
290372,1,156,7818,4,4,39.000000,1954.500000,37,High School,Very High,Multi-device,3
285265,1,170,8641,4,3,56.666667,2160.250000,28,Graduate,High,Multi-device,5
294529,1,38,1399,2,2,19.000000,699.500000,38,Graduate,Medium,Desktop-only,3
309749,1,118,4597,4,3,39.333333,1149.250000,31,Graduate,High,Multi-device,4
313867,1,124,6801,3,3,41.333333,2267.000000,41,Post-Graduate,Medium,Multi-device,3
321321,1,138,7429,3,3,46.000000,2476.333333,47,Post-Graduate,Medium,Multi-device,3
322179,1,40,1479,3,2,20.000000,493.000000,39,Post-Graduate,High,Mobile-only,4
328485,1,50,1091,3,3,16.666667,363.666667,23,Post-Graduate,Medium,Desktop-only,2
252796,1,6,72,3,3,2.000000,24.000000,31,Graduate,Medium,Desktop-only,3
252377,1,51,1685,2,2,25.500000,842.500000,29,Graduate,High,Multi-device,4
318825,1,2,13,1,1,2.000000,13.000000,28,Graduate,Medium,Multi-device,5
299982,1,45,1241,2,2,22.500000,620.500000,26,Graduate,High,Desktop-only,5
341340,1,12,248,3,3,4.000000,82.666667,50,Graduate,High,Multi-device,5
320571,1,28,436,3,3,9.333333,145.333333,45,Graduate,Very High,Multi-device,3
253614,1,40,1275,2,2,20.000000,637.500000,43,Graduate,High,Multi-device,5
315711,1,24,912,1,1,24.000000,912.000000,41,Graduate,High,Multi-device,4
346300,1,13,226,1,1,13.000000,226.000000,34,Graduate,High,Mobile-only,1
256023,1,13,372,1,1,13.000000,372.000000,26,Post-Graduate,Medium,Desktop-only,3
327767,1,58,1462,5,4,14.500000,292.400000,35,Post-Graduate,High,Multi-device,5
286732,1,212,11611,5,4,53.000000,2322.200000,25,Post-Graduate,Medium,Multi-device,3
289991,1,70,2538,3,3,23.333333,846.000000,36,Graduate,High,Multi-device,4
370068,1,89,2977,4,3,29.666667,744.250000,32,Post-Graduate,High,Desktop-only,3
331100,1,28,976,2,2,14.000000,488.000000,48,Post-Graduate,Medium,Desktop-only,3
370841,1,12,265,1,1,12.000000,265.000000,34,Post-Graduate,Medium,Desktop-only,3
260665,1,11,146,2,2,5.500000,73.000000,39,Graduate,Very High,Desktop-only,2
375415,1,142,8954,4,3,47.333333,2238.500000,38,Post-Graduate,High,Multi-device,3
375724,1,33,982,3,3,11.000000,327.333333,42,Graduate,High,Multi-device,5
362406,1,71,3423,2,2,35.500000,1711.500000,51,Graduate,Medium,Desktop-only,3
379023,1,53,1733,2,2,26.500000,866.500000,51,Post-Graduate,Medium,Desktop-only,3
275016,0,5,81,2,2,2.500000,40.500000,27,Post-Graduate,Medium,Desktop-only,3
268442,1,4,36,3,3,1.333333,12.000000,47,Graduate,High,Multi-device,5
269765,1,22,719,2,2,11.000000,359.500000,26,Graduate,High,Multi-device,5
385687,1,10,185,2,2,5.000000,92.500000,53,Other,Very High,Multi-device,2
393550,1,2,17,2,2,1.000000,8.500000,40,Graduate,High,Multi-device,5
93361,1,13,232,2,2,6.500000,116.000000,29,Other,Medium,Desktop-only,4
186131,1,32,696,3,3,10.666667,232.000000,42,Graduate,High,Desktop-only,5
271461,1,32,1032,2,2,16.000000,516.000000,36,Post-Graduate,Very High,Multi-device,5
322792,1,41,1649,2,2,20.500000,824.500000,41,Other,Very High,Mobile-only,2
347826,1,97,4416,2,2,48.500000,2208.000000,46,Post-Graduate,Medium,Desktop-only,3
321917,1,228,12105,5,4,57.000000,2421.000000,39,Post-Graduate,Medium,Multi-device,3
400108,1,34,730,2,2,17.000000,365.000000,24,Other,Medium,Mobile-only,3
367686,1,44,1086,3,3,14.666667,362.000000,34,Post-Graduate,Very High,Desktop-only,2
402143,1,10,318,1,1,10.000000,318.000000,26,Graduate,High,Multi-device,2
263695,1,44,2394,1,1,44.000000,2394.000000,38,Post-Graduate,Medium,Multi-device,3
411570,1,54,1597,3,3,18.000000,532.333333,40,Graduate,High,Multi-device,4
411636,1,20,416,1,1,20.000000,416.000000,52,Graduate,High,Multi-device,5
361446,1,26,440,4,3,8.666667,110.000000,38,Post-Graduate,Medium,Multi-device,3
414056,1,41,1463,2,2,20.500000,731.500000,43,Graduate,High,Multi-device,4
415112,1,52,1602,2,2,26.000000,801.000000,33,Graduate,High,Mobile-only,4
421821,1,4,79,1,1,4.000000,79.000000,37,Graduate,Medium,Multi-device,4
265570,1,79,4126,3,2,39.500000,1375.333333,53,Post-Graduate,Medium,Desktop-only,2
393830,1,153,7462,4,3,51.000000,1865.500000,41,Post-Graduate,Low,Desktop-only,2
381005,0,29,844,2,2,14.500000,422.000000,38,Other,Very High,Desktop-only,2
265823,1,52,1330,4,3,17.333333,332.500000,28,Post-Graduate,Medium,Desktop-only,2
430927,1,30,710,1,1,30.000000,710.000000,37,Post-Graduate,Very High,Desktop-only,3
428406,1,120,6238,3,3,40.000000,2079.333333,20,Post-Graduate,Medium,Multi-device,3
433299,0,80,3425,3,3,26.666667,1141.666667,33,Other,Very High,Desktop-only,2
359296,1,13,256,2,2,6.500000,128.000000,38,Post-Graduate,Medium,Desktop-only,2
362199,1,34,962,2,2,17.000000,481.000000,42,Other,Very High,Desktop-only,2
448499,1,71,3137,3,3,23.666667,1045.666667,45,Graduate,Medium,Multi-device,4
446148,1,120,4834,4,4,30.000000,1208.500000,39,Graduate,High,Multi-device,4
406419,1,58,1975,2,2,29.000000,987.500000,48,Post-Graduate,Medium,Multi-device,3
408724,1,34,800,3,3,11.333333,266.666667,30,High School,Medium,Desktop-only,2
418269,1,169,10133,4,3,56.333333,2533.250000,29,Graduate,Very High,Desktop-only,2
394811,1,182,10860,4,4,45.500000,2715.000000,35,Other,Low,Mobile-only,2
396759,1,49,1787,2,2,24.500000,893.500000,31,Graduate,High,Multi-device,4
411082,0,24,449,4,4,6.000000,112.250000,32,Other,Very High,Mobile-only,2
451646,1,26,815,2,2,13.000000,407.500000,28,Graduate,Medium,Multi-device,4
432067,1,56,2024,3,3,18.666667,674.666667,47,Graduate,High,Multi-device,5
402995,1,59,1433,3,3,19.666667,477.666667,34,Graduate,High,Multi-device,4
384251,1,126,7940,3,3,42.000000,2646.666667,45,Graduate,Medium,Desktop-only,4
463815,1,151,7676,4,3,50.333333,1919.000000,33,Post-Graduate,Medium,Multi-device,3
470455,1,50,1607,4,4,12.500000,401.750000,37,Post-Graduate,Medium,Desktop-only,3
448336,1,97,4157,3,3,32.333333,1385.666667,40,Other,Low,Desktop-only,2
391448,1,58,1853,3,2,29.000000,617.666667,36,Graduate,High,Mobile-only,5
483641,1,79,2413,4,4,19.750000,603.250000,49,Graduate,High,Multi-device,4
486691,1,101,4793,2,2,50.500000,2396.500000,43,Post-Graduate,Medium,Multi-device,3
334026,1,75,2610,3,3,25.000000,870.000000,42,Graduate,Low,Multi-device,5
399579,1,59,2471,3,3,19.666667,823.666667,39,Graduate,Medium,Mobile-only,4
402715,1,1,9,1,1,1.000000,9.000000,33,Graduate,Medium,Multi-device,4
452139,1,25,682,2,2,12.500000,341.000000,20,Other,Very High,Mobile-only,2
460111,1,159,6924,5,4,39.750000,1384.800000,37,Other,Medium,Desktop-only,2
417715,1,43,2134,2,2,21.500000,1067.000000,35,Other,Very High,Mobile-only,2
356425,1,13,250,2,2,6.500000,125.000000,35,Post-Graduate,Medium,Multi-device,4
490576,1,121,6638,3,3,40.333333,2212.666667,41,Graduate,Medium,Multi-device,3
494610,1,77,3738,3,3,25.666667,1246.000000,47,Post-Graduate,Medium,Desktop-only,2
469460,1,2,16,2,2,1.000000,8.000000,45,Other,Very High,Desktop-only,2
471487,1,61,1364,4,4,15.250000,341.000000,31,Post-Graduate,Medium,Multi-device,4
446730,1,109,4111,5,4,27.250000,822.200000,39,Post-Graduate,Low,Desktop-only,3
472881,1,94,3922,4,4,23.500000,980.500000,43,Post-Graduate,Medium,Desktop-only,4
435150,0,64,1762,5,4,16.000000,352.400000,42,High School,High,Mobile-only,1
472385,0,19,229,3,3,6.333333,76.333333,40,Other,Very High,Mobile-only,3
483759,1,28,640,3,3,9.333333,213.333333,40,Graduate,High,Multi-device,3
429694,1,35,959,3,3,11.666667,319.666667,26,Graduate,High,Multi-device,4
487573,1,48,2189,2,2,24.000000,1094.500000,26,Post-Graduate,Medium,Desktop-only,3
494091,1,78,2645,2,1,78.000000,1322.500000,36,Post-Graduate,Very High,Multi-device,3
401099,1,27,531,3,3,9.000000,177.000000,24,Graduate,High,Multi-device,4
461440,1,47,2153,2,2,23.500000,1076.500000,39,Post-Graduate,High,Mobile-only,4
414558,1,61,2365,3,3,20.333333,788.333333,42,Graduate,High,Multi-device,4
421244,1,42,1337,2,2,21.000000,668.500000,21,Graduate,Medium,Multi-device,4
421364,1,44,1075,4,3,14.666667,268.750000,31,Graduate,Medium,Multi-device,4
466089,1,121,5281,4,4,30.250000,1320.250000,25,Post-Graduate,Medium,Mobile-only,4
469130,1,131,7937,3,3,43.666667,2645.666667,36,Graduate,Very High,Desktop-only,2
477239,1,22,535,2,2,11.000000,267.500000,31,Other,Very High,Desktop-only,2
439807,1,2,28,1,1,2.000000,28.000000,35,Graduate,High,Multi-device,4
479186,0,109,4167,4,4,27.250000,1041.750000,49,Post-Graduate,Very High,Mobile-only,2
456188,1,109,6465,3,3,36.333333,2155.000000,54,Graduate,High,Multi-device,3
496371,1,55,2456,2,2,27.500000,1228.000000,40,Graduate,High,Multi-device,4
1614,1,74,3972,2,2,37.000000,1986.000000,27,Post-Graduate,Medium,Desktop-only,3
5394,1,26,1275,1,1,26.000000,1275.000000,36,Graduate,Medium,Multi-device,4
7592,1,26,496,3,2,13.000000,165.333333,26,Graduate,High,Multi-device,5
11749,1,42,940,3,3,14.000000,313.333333,32,Graduate,High,Multi-device,5
12382,1,57,2364,3,3,19.000000,788.000000,32,Post-Graduate,High,Desktop-only,3
18470,1,4,83,2,2,2.000000,41.500000,38,Graduate,High,Multi-device,5
18483,1,71,1981,4,4,17.750000,495.250000,40,Graduate,Very High,Mobile-only,2
21426,1,2,10,2,2,1.000000,5.000000,26,Graduate,High,Multi-device,4
22334,1,13,449,1,1,13.000000,449.000000,25,Graduate,High,Multi-device,4
26153,0,24,576,2,2,12.000000,288.000000,35,High School,Low,Mobile-only,1
34719,1,3,38,2,2,1.500000,19.000000,22,Other,High,Multi-device,5
33597,1,106,6235,3,3,35.333333,2078.333333,25,Graduate,High,Desktop-only,5
41633,1,2,18,1,1,2.000000,18.000000,30,Graduate,High,Multi-device,4
45601,1,17,519,1,1,17.000000,519.000000,30,Graduate,High,Multi-device,5
49403,1,130,7985,3,3,43.333333,2661.666667,38,Post-Graduate,Medium,Desktop-only,2
49552,1,42,1835,2,2,21.000000,917.500000,34,Post-Graduate,Medium,Desktop-only,3
53581,1,44,1426,2,2,22.000000,713.000000,36,Other,Very High,Mobile-only,2
55251,1,134,6773,4,3,44.666667,1693.250000,38,Post-Graduate,Medium,Multi-device,3
57975,1,39,1279,3,3,13.000000,426.333333,39,Graduate,High,Multi-device,5
60539,1,82,4937,2,2,41.000000,2468.500000,43,Graduate,High,Desktop-only,4
64829,1,16,343,4,4,4.000000,85.750000,38,Graduate,High,Multi-device,4
66820,1,149,9967,3,3,49.666667,3322.333333,39,Post-Graduate,Medium,Multi-device,3
66474,1,24,758,2,2,12.000000,379.000000,37,Graduate,High,Multi-device,4
66801,1,2,22,2,2,1.000000,11.000000,38,Graduate,Medium,Multi-device,4
70799,1,43,1042,4,3,14.333333,260.500000,31,Graduate,Medium,Multi-device,4
70004,1,88,5082,2,2,44.000000,2541.000000,28,High School,Very High,Desktop-only,2
70633,1,114,5107,5,4,28.500000,1021.400000,39,Graduate,High,Multi-device,2
73420,1,116,5194,3,2,58.000000,1731.333333,30,Graduate,Medium,Multi-device,3
76113,1,39,822,2,2,19.500000,411.000000,31,Graduate,High,Multi-device,1
78142,1,4,46,2,2,2.000000,23.000000,45,Post-Graduate,Medium,Desktop-only,3
79692,1,11,157,2,2,5.500000,78.500000,27,Graduate,High,Mobile-only,5
90261,1,7,197,1,1,7.000000,197.000000,22,Graduate,High,Multi-device,5
93763,1,49,2361,2,2,24.500000,1180.500000,22,Post-Graduate,Medium,Multi-device,5
92343,1,10,167,1,1,10.000000,167.000000,43,Graduate,Medium,Multi-device,4
95262,1,1,7,1,1,1.000000,7.000000,53,Post-Graduate,Medium,Desktop-only,3
95183,1,3,29,3,3,1.000000,9.666667,35,Post-Graduate,Medium,Desktop-only,2
96661,1,40,1706,2,1,40.000000,853.000000,34,Post-Graduate,High,Multi-device,4
102399,1,101,4105,4,4,25.250000,1026.250000,38,Graduate,High,Multi-device,4
102296,1,27,1016,1,1,27.000000,1016.000000,40,Other,Very High,Mobile-only,2
108163,1,31,803,2,2,15.500000,401.500000,45,High School,Low,Mobile-only,1
110914,1,83,5586,2,2,41.500000,2793.000000,40,Post-Graduate,Medium,Multi-device,3
113539,1,14,231,2,2,7.000000,115.500000,39,Other,Medium,Mobile-only,5
119042,1,1,17,1,1,1.000000,17.000000,39,Graduate,High,Multi-device,5
119888,1,9,142,2,2,4.500000,71.000000,22,Post-Graduate,Medium,Desktop-only,3
124877,1,8,187,1,1,8.000000,187.000000,28,Post-Graduate,Medium,Desktop-only,2
126714,1,9,231,1,1,9.000000,231.000000,39,Graduate,High,Multi-device,5
131287,1,45,1332,3,3,15.000000,444.000000,44,Graduate,High,Multi-device,2
139019,0,57,1508,4,3,19.000000,377.000000,41,High School,Low,Mobile-only,1
137996,1,98,5338,3,2,49.000000,1779.333333,33,Post-Graduate,Medium,Multi-device,3
139913,1,35,968,2,2,17.500000,484.000000,25,Post-Graduate,Medium,Desktop-only,3
141828,1,26,739,2,2,13.000000,369.500000,43,Post-Graduate,Medium,Mobile-only,5
151607,1,43,868,4,3,14.333333,217.000000,38,Graduate,High,Multi-device,4
152287,1,78,4236,2,2,39.000000,2118.000000,39,High School,Very High,Mobile-only,2
156626,1,4,37,3,3,1.333333,12.333333,46,Graduate,Medium,Multi-device,4
161068,0,32,999,2,2,16.000000,499.500000,30,High School,Low,Mobile-only,3
161265,1,10,152,3,3,3.333333,50.666667,23,Graduate,High,Multi-device,5
162194,1,2,21,2,2,1.000000,10.500000,40,Graduate,High,Multi-device,5
166212,1,9,89,2,1,9.000000,44.500000,22,Graduate,Medium,Multi-device,4
2463,0,27,648,2,2,13.500000,324.000000,46,Post-Graduate,Medium,Desktop-only,3
5351,1,13,365,1,1,13.000000,365.000000,30,Graduate,High,Multi-device,4
8538,1,73,4141,2,2,36.500000,2070.500000,40,Post-Graduate,Medium,Multi-device,3
12396,0,9,299,1,1,9.000000,299.000000,38,Graduate,Medium,Mobile-only,4
20688,1,21,523,2,2,10.500000,261.500000,49,Other,Very High,Desktop-only,2
6843,0,26,641,2,2,13.000000,320.500000,28,Post-Graduate,Medium,Desktop-only,3
8336,1,112,6581,3,3,37.333333,2193.666667,44,Post-Graduate,Very High,Multi-device,2
9331,1,209,11631,5,4,52.250000,2326.200000,36,Post-Graduate,Medium,Multi-device,3
9657,1,106,4602,4,4,26.500000,1150.500000,32,Post-Graduate,Very High,Desktop-only,2
12528,1,14,331,2,1,14.000000,165.500000,37,Post-Graduate,High,Multi-device,5
17477,1,26,666,2,2,13.000000,333.000000,31,Post-Graduate,Medium,Multi-device,3
17291,1,74,3015,3,3,24.666667,1005.000000,45,Graduate,High,Desktop-only,3
17622,1,21,239,3,3,7.000000,79.666667,26,Graduate,High,Mobile-only,5
25402,1,89,3384,2,2,44.500000,1692.000000,32,Other,Medium,Desktop-only,3
26508,0,17,393,3,3,5.666667,131.000000,31,Post-Graduate,Medium,Desktop-only,3
35452,1,5,53,2,2,2.500000,26.500000,38,Graduate,High,Mobile-only,4
52681,1,61,3491,2,2,30.500000,1745.500000,31,Other,Medium,Desktop-only,3
10958,1,75,4215,2,2,37.500000,2107.500000,37,Graduate,High,Multi-device,2
13444,1,69,3598,2,2,34.500000,1799.000000,45,Post-Graduate,Medium,Multi-device,3
16707,1,128,7211,3,3,42.666667,2403.666667,31,Graduate,Medium,Multi-device,3
18303,1,32,487,5,4,8.000000,97.400000,43,Graduate,High,Multi-device,5
18797,1,45,1531,4,3,15.000000,382.750000,29,Graduate,Medium,Multi-device,5
24859,1,13,416,1,1,13.000000,416.000000,41,Graduate,High,Multi-device,4
28229,1,40,1413,2,2,20.000000,706.500000,44,Post-Graduate,Medium,Desktop-only,3
40148,0,2,26,2,2,1.000000,13.000000,23,High School,Low,Multi-device,2
40037,0,18,295,3,3,6.000000,98.333333,37,High School,Very High,Mobile-only,1
41254,1,29,964,2,2,14.500000,482.000000,27,Graduate,High,Mobile-only,5
46149,1,88,3866,3,2,44.000000,1288.666667,43,Graduate,High,Multi-device,4
48592,1,37,1242,3,2,18.500000,414.000000,35,Graduate,High,Multi-device,2
53923,0,12,259,3,2,6.000000,86.333333,46,Other,Very High,Mobile-only,2
56281,1,140,8083,3,3,46.666667,2694.333333,26,Graduate,Very High,Multi-device,4
57825,1,136,7454,3,2,68.000000,2484.666667,30,Graduate,High,Multi-device,4
58132,1,5,95,1,1,5.000000,95.000000,20,Post-Graduate,Medium,Desktop-only,3
62521,1,3,24,2,2,1.500000,12.000000,42,Graduate,High,Multi-device,4
